x_pos,y_pos,z_pos,joint1_angle,joint2_angle,joint3_angle,joint4_angle
0.201696,0.030000,0.325000,0.156848,-0.391012,-0.086516,-0.055492
0.201966,0.030000,0.330000,0.156629,-0.368693,-0.121707,-0.070738
0.202262,0.030000,0.335000,0.156390,-0.344988,-0.158600,-0.086269
0.202586,0.030000,0.340000,0.156128,-0.319766,-0.197395,-0.102120
0.202938,0.030000,0.345000,0.155845,-0.292863,-0.238339,-0.118332
0.203318,0.030000,0.350000,0.155540,-0.264067,-0.281739,-0.134966
0.203391,0.035000,0.150000,0.180873,-0.555453,0.579291,0.341004
0.203011,0.035000,0.155000,0.181225,-0.568352,0.572247,0.334359
0.202659,0.035000,0.160000,0.181552,-0.579963,0.564457,0.327232
0.202336,0.035000,0.165000,0.181854,-0.590320,0.555998,0.319536
0.202039,0.035000,0.170000,0.182131,-0.599465,0.546977,0.311141
0.201770,0.035000,0.175000,0.182385,-0.607459,0.537565,0.301805
0.201526,0.035000,0.180000,0.182614,-0.614330,0.527818,0.291471
0.201306,0.035000,0.185000,0.182821,-0.619476,0.515233,0.284202
0.201111,0.035000,0.190000,0.183006,-0.623293,0.501154,0.277908
0.200939,0.035000,0.195000,0.183169,-0.626312,0.487668,0.269250
0.200788,0.035000,0.200000,0.183312,-0.628346,0.473948,0.259583
0.200659,0.035000,0.205000,0.183435,-0.629356,0.459731,0.249359
0.200549,0.035000,0.210000,0.183539,-0.629363,0.445002,0.238627
0.200458,0.035000,0.215000,0.183625,-0.628424,0.429920,0.227144
0.200385,0.035000,0.220000,0.183695,-0.626407,0.413671,0.216294
0.200328,0.035000,0.225000,0.183750,-0.623468,0.396892,0.205036
0.200286,0.035000,0.230000,0.183790,-0.619588,0.379311,0.193851
0.200257,0.035000,0.235000,0.183818,-0.614830,0.361122,0.182429
0.200239,0.035000,0.240000,0.183834,-0.609225,0.342360,0.170727
0.200231,0.035000,0.245000,0.183842,-0.602798,0.323008,0.158781
0.200229,0.035000,0.250000,0.183844,-0.595577,0.303057,0.146627
0.200231,0.035000,0.255000,0.183842,-0.587590,0.282501,0.134284
0.200239,0.035000,0.260000,0.183834,-0.578820,0.261311,0.121752
0.200257,0.035000,0.265000,0.183818,-0.569249,0.239450,0.109034
0.200286,0.035000,0.270000,0.183790,-0.558863,0.216885,0.096135
0.200328,0.035000,0.275000,0.183750,-0.547646,0.193582,0.083053
0.200385,0.035000,0.280000,0.183695,-0.535582,0.169509,0.069778
0.200458,0.035000,0.285000,0.183625,-0.522653,0.144598,0.056361
0.200549,0.035000,0.290000,0.183539,-0.508837,0.118817,0.042778
0.200659,0.035000,0.295000,0.183435,-0.494111,0.092122,0.029012
0.200788,0.035000,0.300000,0.183312,-0.478444,0.064446,0.015076
0.200939,0.035000,0.305000,0.183169,-0.461801,0.035662,0.001090
0.201111,0.035000,0.310000,0.183006,-0.444143,0.005782,-0.013121
0.201306,0.035000,0.315000,0.182821,-0.425418,-0.025268,-0.027596
0.201526,0.035000,0.320000,0.182614,-0.405565,-0.057601,-0.042322
0.201770,0.035000,0.325000,0.182385,-0.384510,-0.091341,-0.057305
0.202039,0.035000,0.330000,0.182131,-0.362166,-0.126631,-0.072558
0.202336,0.035000,0.335000,0.181854,-0.338423,-0.163642,-0.088102
0.202659,0.035000,0.340000,0.181552,-0.313147,-0.202576,-0.103974
0.203011,0.035000,0.345000,0.181225,-0.286168,-0.243685,-0.120215
0.203391,0.035000,0.350000,0.180873,-0.257271,-0.287284,-0.136891
0.203482,0.040000,0.150000,0.205935,-0.546645,0.573552,0.338187
0.203102,0.040000,0.155000,0.206334,-0.559503,0.566450,0.331707
0.202750,0.040000,0.160000,0.206703,-0.571106,0.558680,0.324625
0.202426,0.040000,0.165000,0.207045,-0.581474,0.550277,0.316924
0.202130,0.040000,0.170000,0.207358,-0.590641,0.541321,0.308508
0.201860,0.040000,0.175000,0.207644,-0.598671,0.532004,0.299108
0.201616,0.040000,0.180000,0.207904,-0.605575,0.522324,0.288751
0.201397,0.040000,0.185000,0.208138,-0.610721,0.509619,0.281769
0.201202,0.040000,0.190000,0.208347,-0.614573,0.495520,0.275603
0.201029,0.040000,0.195000,0.208531,-0.617632,0.482031,0.267043
0.200879,0.040000,0.200000,0.208692,-0.619719,0.468344,0.257412
0.200750,0.040000,0.205000,0.208831,-0.620786,0.454165,0.247213
0.200640,0.040000,0.210000,0.208949,-0.620851,0.439463,0.236524
0.200549,0.040000,0.215000,0.209047,-0.619969,0.424394,0.225103
0.200476,0.040000,0.220000,0.209126,-0.618045,0.408331,0.214019
0.200419,0.040000,0.225000,0.209187,-0.615162,0.391535,0.202866
0.200377,0.040000,0.230000,0.209233,-0.611349,0.373992,0.191689
0.200348,0.040000,0.235000,0.209264,-0.606653,0.355818,0.180309
0.200330,0.040000,0.240000,0.209283,-0.601112,0.337074,0.168636
0.200322,0.040000,0.245000,0.209292,-0.594748,0.317744,0.156707
0.200320,0.040000,0.250000,0.209294,-0.587589,0.297816,0.144562
0.200322,0.040000,0.255000,0.209292,-0.579663,0.277280,0.132224
0.200330,0.040000,0.260000,0.209283,-0.570951,0.256106,0.119696
0.200348,0.040000,0.265000,0.209264,-0.561435,0.234256,0.106982
0.200377,0.040000,0.270000,0.209233,-0.551101,0.211697,0.094086
0.200419,0.040000,0.275000,0.209187,-0.539932,0.188393,0.081011
0.200476,0.040000,0.280000,0.209126,-0.527913,0.164310,0.067746
0.200549,0.040000,0.285000,0.209047,-0.515025,0.139399,0.054310
0.200640,0.040000,0.290000,0.208949,-0.501245,0.113588,0.040747
0.200750,0.040000,0.295000,0.208831,-0.486549,0.086864,0.026986
0.200879,0.040000,0.300000,0.208692,-0.470907,0.059141,0.013073
0.201029,0.040000,0.305000,0.208531,-0.454284,0.030396,-0.001079
0.201202,0.040000,0.310000,0.208347,-0.436636,0.000445,-0.015265
0.201397,0.040000,0.315000,0.208138,-0.417914,-0.030686,-0.029719
0.201616,0.040000,0.320000,0.207904,-0.398054,-0.063109,-0.044436
0.201860,0.040000,0.325000,0.207644,-0.376981,-0.096951,-0.059419
0.202130,0.040000,0.330000,0.207358,-0.354606,-0.132360,-0.074680
0.202426,0.040000,0.335000,0.207045,-0.330815,-0.169510,-0.090241
0.202750,0.040000,0.340000,0.206703,-0.305472,-0.208609,-0.106137
0.203102,0.040000,0.345000,0.206334,-0.278403,-0.249914,-0.122415
0.203482,0.040000,0.350000,0.205935,-0.249384,-0.293749,-0.139142
0.203592,0.045000,0.150000,0.230693,-0.536736,0.567128,0.334857
0.203211,0.045000,0.155000,0.231136,-0.549575,0.560057,0.328409
0.202860,0.045000,0.160000,0.231547,-0.561163,0.552296,0.321399
0.202536,0.045000,0.165000,0.231926,-0.571532,0.543924,0.313738
0.202240,0.045000,0.170000,0.232274,-0.580723,0.535052,0.305282
0.201970,0.045000,0.175000,0.232592,-0.588782,0.525809,0.295856
0.201726,0.045000,0.180000,0.232881,-0.595717,0.516189,0.285498
0.201507,0.045000,0.185000,0.233141,-0.600872,0.503387,0.278774
0.201311,0.045000,0.190000,0.233373,-0.604770,0.489311,0.272678
0.201139,0.045000,0.195000,0.233578,-0.607879,0.475845,0.264179
0.200989,0.045000,0.200000,0.233757,-0.610021,0.462194,0.254590
0.200859,0.045000,0.205000,0.233911,-0.611147,0.448048,0.244433
0.200750,0.045000,0.210000,0.234042,-0.611272,0.433365,0.233806
0.200659,0.045000,0.215000,0.234151,-0.610436,0.418235,0.222578
0.200585,0.045000,0.220000,0.234238,-0.608614,0.402392,0.211212
0.200528,0.045000,0.225000,0.234307,-0.605796,0.385600,0.200135
0.200486,0.045000,0.230000,0.234357,-0.602050,0.368074,0.189006
0.200457,0.045000,0.235000,0.234392,-0.597423,0.349916,0.177669
0.200440,0.045000,0.240000,0.234413,-0.591950,0.331187,0.166037
0.200431,0.045000,0.245000,0.234423,-0.585653,0.311869,0.154145
0.200430,0.045000,0.250000,0.234425,-0.578561,0.291954,0.142026
0.200431,0.045000,0.255000,0.234423,-0.570698,0.271430,0.129711
0.200440,0.045000,0.260000,0.234413,-0.562047,0.250262,0.117205
0.200457,0.045000,0.265000,0.234392,-0.552590,0.228415,0.104511
0.200486,0.045000,0.270000,0.234357,-0.542311,0.205852,0.091635
0.200528,0.045000,0.275000,0.234307,-0.531194,0.182536,0.078580
0.200585,0.045000,0.280000,0.234238,-0.519222,0.158433,0.065341
0.200659,0.045000,0.285000,0.234151,-0.506377,0.133504,0.051911
0.200750,0.045000,0.290000,0.234042,-0.492635,0.107672,0.038346
0.200859,0.045000,0.295000,0.233911,-0.477972,0.080896,0.024621
0.200989,0.045000,0.300000,0.233757,-0.462356,0.053136,0.010697
0.201139,0.045000,0.305000,0.233578,-0.445751,0.024299,-0.003382
0.201311,0.045000,0.310000,0.233372,-0.428113,-0.005634,-0.017739
0.201507,0.045000,0.315000,0.233141,-0.409391,-0.036868,-0.032152
0.201726,0.045000,0.320000,0.232881,-0.389520,-0.069397,-0.046859
0.201970,0.045000,0.325000,0.232592,-0.368424,-0.103360,-0.061841
0.202240,0.045000,0.330000,0.232274,-0.346009,-0.138908,-0.077110
0.202536,0.045000,0.335000,0.231926,-0.322161,-0.176220,-0.092692
0.202860,0.045000,0.340000,0.231547,-0.296737,-0.215511,-0.108619
0.203211,0.045000,0.345000,0.231136,-0.269558,-0.257046,-0.124942
0.203592,0.045000,0.350000,0.230693,-0.240393,-0.301157,-0.141731
0.203721,0.050000,0.150000,0.255113,-0.525752,0.560018,0.331025
0.203341,0.050000,0.155000,0.255598,-0.538553,0.552927,0.324697
0.202989,0.050000,0.160000,0.256049,-0.550130,0.545204,0.317720
0.202665,0.050000,0.165000,0.256465,-0.560510,0.536908,0.310035
0.202369,0.050000,0.170000,0.256846,-0.569725,0.528128,0.301532
0.202099,0.050000,0.175000,0.257195,-0.577809,0.518954,0.292099
0.201855,0.050000,0.180000,0.257511,-0.584774,0.509392,0.281749
0.201636,0.050000,0.185000,0.257796,-0.589944,0.496510,0.275267
0.201441,0.050000,0.190000,0.258050,-0.593898,0.482488,0.269195
0.201268,0.050000,0.195000,0.258275,-0.597063,0.469069,0.260732
0.201118,0.050000,0.200000,0.258471,-0.599263,0.455455,0.251187
0.200989,0.050000,0.205000,0.258640,-0.600449,0.441339,0.241085
0.200879,0.050000,0.210000,0.258784,-0.600635,0.426671,0.230534
0.200788,0.050000,0.215000,0.258903,-0.599854,0.411499,0.219473
0.200715,0.050000,0.220000,0.258999,-0.598127,0.395824,0.207917
0.200658,0.050000,0.225000,0.259074,-0.595378,0.379044,0.196907
0.200616,0.050000,0.230000,0.259129,-0.591703,0.361520,0.185857
0.200587,0.050000,0.235000,0.259167,-0.587150,0.343385,0.174560
0.200569,0.050000,0.240000,0.259190,-0.581748,0.324664,0.162980
0.200561,0.050000,0.245000,0.259201,-0.575522,0.305355,0.151136
0.200559,0.050000,0.250000,0.259204,-0.568499,0.285446,0.139060
0.200561,0.050000,0.255000,0.259201,-0.560704,0.264927,0.126780
0.200569,0.050000,0.260000,0.259190,-0.552118,0.243758,0.114308
0.200587,0.050000,0.265000,0.259167,-0.542723,0.221904,0.101647
0.200616,0.050000,0.270000,0.259129,-0.532502,0.199330,0.088802
0.200658,0.050000,0.275000,0.259074,-0.521439,0.175996,0.075777
0.200715,0.050000,0.280000,0.258999,-0.509517,0.151865,0.062572
0.200788,0.050000,0.285000,0.258903,-0.496717,0.126900,0.049174
0.200879,0.050000,0.290000,0.258784,-0.483015,0.101043,0.035600
0.200989,0.050000,0.295000,0.258640,-0.468385,0.074215,0.021902
0.201118,0.050000,0.300000,0.258471,-0.452795,0.046391,0.008003
0.201268,0.050000,0.305000,0.258275,-0.436207,0.017496,-0.006089
0.201441,0.050000,0.310000,0.258050,-0.418577,-0.012557,-0.020364
0.201636,0.050000,0.315000,0.257796,-0.399851,-0.043818,-0.034919
0.201855,0.050000,0.320000,0.257511,-0.379965,-0.076479,-0.049591
0.202099,0.050000,0.325000,0.257195,-0.358838,-0.110580,-0.064575
0.202369,0.050000,0.330000,0.256846,-0.336374,-0.146289,-0.079858
0.202665,0.050000,0.335000,0.256465,-0.312456,-0.183789,-0.095464
0.202989,0.050000,0.340000,0.256049,-0.286936,-0.223302,-0.111428
0.203341,0.050000,0.345000,0.255598,-0.259627,-0.265101,-0.127805
0.203721,0.050000,0.350000,0.255113,-0.230289,-0.309532,-0.144669
0.203872,0.055000,0.150000,0.279164,-0.513710,0.552187,0.326753
0.203491,0.055000,0.155000,0.279691,-0.526494,0.545170,0.320404
0.203139,0.055000,0.160000,0.280179,-0.538065,0.537514,0.313421
0.202816,0.055000,0.165000,0.280630,-0.548445,0.529272,0.305756
0.202520,0.055000,0.170000,0.281043,-0.557669,0.520537,0.297288
0.202250,0.055000,0.175000,0.281421,-0.565774,0.511423,0.287865
0.202006,0.055000,0.180000,0.281764,-0.572770,0.501923,0.277523
0.201787,0.055000,0.185000,0.282072,-0.577957,0.488968,0.271281
0.201591,0.055000,0.190000,0.282348,-0.581975,0.475030,0.265196
0.201419,0.055000,0.195000,0.282591,-0.585200,0.461673,0.256748
0.201268,0.055000,0.200000,0.282804,-0.587460,0.448098,0.247253
0.201139,0.055000,0.205000,0.282987,-0.588708,0.434009,0.237217
0.201029,0.055000,0.210000,0.283143,-0.588958,0.419354,0.226751
0.200939,0.055000,0.215000,0.283272,-0.588237,0.404158,0.215833
0.200865,0.055000,0.220000,0.283376,-0.586597,0.388587,0.204200
0.200808,0.055000,0.225000,0.283457,-0.583922,0.371827,0.193250
0.200766,0.055000,0.230000,0.283517,-0.580322,0.354314,0.182269
0.200737,0.055000,0.235000,0.283558,-0.575846,0.336200,0.171015
0.200719,0.055000,0.240000,0.283583,-0.570520,0.317485,0.159499
0.200711,0.055000,0.245000,0.283595,-0.564369,0.298181,0.147709
0.200709,0.055000,0.250000,0.283598,-0.557419,0.278273,0.135686
0.200711,0.055000,0.255000,0.283595,-0.549694,0.257751,0.123454
0.200719,0.055000,0.260000,0.283583,-0.541176,0.236577,0.111025
0.200737,0.055000,0.265000,0.283558,-0.531845,0.214711,0.098406
0.200766,0.055000,0.270000,0.283517,-0.521684,0.192117,0.085601
0.200808,0.055000,0.275000,0.283457,-0.510678,0.168758,0.072614
0.200865,0.055000,0.280000,0.283376,-0.498808,0.144593,0.059446
0.200939,0.055000,0.285000,0.283272,-0.486053,0.119581,0.046091
0.201029,0.055000,0.290000,0.283143,-0.472392,0.093681,0.032536
0.201139,0.055000,0.295000,0.282987,-0.457794,0.066809,0.018830
0.201268,0.055000,0.300000,0.282804,-0.442229,0.038904,0.004974
0.201419,0.055000,0.305000,0.282591,-0.425657,0.009930,-0.009110
0.201591,0.055000,0.310000,0.282348,-0.408031,-0.020210,-0.023397
0.201787,0.055000,0.315000,0.282072,-0.389298,-0.051611,-0.037891
0.202006,0.055000,0.320000,0.281764,-0.369388,-0.084365,-0.052648
0.202250,0.055000,0.325000,0.281421,-0.348223,-0.118628,-0.067629
0.202520,0.055000,0.330000,0.281043,-0.325699,-0.154520,-0.082929
0.202816,0.055000,0.335000,0.280630,-0.301697,-0.192234,-0.098566
0.203139,0.055000,0.340000,0.280179,-0.276061,-0.232001,-0.114575
0.203491,0.055000,0.345000,0.279691,-0.248599,-0.274105,-0.131015
0.203872,0.055000,0.350000,0.279164,-0.219059,-0.318905,-0.147965
0.204044,0.060000,0.150000,0.302820,-0.500688,0.543799,0.321799
0.203664,0.060000,0.155000,0.303385,-0.513439,0.536817,0.315494
0.203312,0.060000,0.160000,0.303909,-0.524989,0.529195,0.308563
0.202988,0.060000,0.165000,0.304392,-0.535360,0.520986,0.300953
0.202692,0.060000,0.170000,0.304836,-0.544585,0.512281,0.292551
0.202422,0.060000,0.175000,0.305242,-0.552708,0.503224,0.283151
0.202178,0.060000,0.180000,0.305610,-0.559730,0.493779,0.272836
0.201959,0.060000,0.185000,0.305941,-0.564937,0.480755,0.266834
0.201764,0.060000,0.190000,0.306237,-0.569025,0.466923,0.260707
0.201591,0.060000,0.195000,0.306498,-0.572313,0.453639,0.252264
0.201441,0.060000,0.200000,0.306726,-0.574633,0.440102,0.242824
0.201311,0.060000,0.205000,0.306923,-0.575944,0.426039,0.232864
0.201202,0.060000,0.210000,0.307090,-0.576259,0.411396,0.222489
0.201111,0.060000,0.215000,0.307228,-0.575603,0.396184,0.211705
0.201038,0.060000,0.220000,0.307340,-0.574038,0.380644,0.200123
0.200981,0.060000,0.225000,0.307427,-0.571445,0.363924,0.189202
0.200938,0.060000,0.230000,0.307492,-0.567926,0.346443,0.178259
0.200909,0.060000,0.235000,0.307536,-0.563531,0.328345,0.167061
0.200892,0.060000,0.240000,0.307563,-0.558282,0.309634,0.155613
0.200884,0.060000,0.245000,0.307575,-0.552209,0.290333,0.143884
0.200882,0.060000,0.250000,0.307578,-0.545334,0.270421,0.131922
0.200884,0.060000,0.255000,0.307575,-0.537682,0.249892,0.119746
0.200892,0.060000,0.260000,0.307563,-0.529234,0.228705,0.107368
0.200909,0.060000,0.265000,0.307536,-0.519969,0.206821,0.094798
0.200938,0.060000,0.270000,0.307492,-0.509871,0.184203,0.082040
0.200981,0.060000,0.275000,0.307427,-0.498922,0.160812,0.069096
0.201038,0.060000,0.280000,0.307340,-0.487104,0.136606,0.055969
0.201111,0.060000,0.285000,0.307228,-0.474396,0.111542,0.042657
0.201202,0.060000,0.290000,0.307090,-0.460774,0.085577,0.029145
0.201311,0.060000,0.295000,0.306923,-0.446208,0.058652,0.015437
0.201441,0.060000,0.300000,0.306726,-0.430665,0.030672,0.001589
0.201591,0.060000,0.305000,0.306498,-0.414105,0.001591,-0.012454
0.201764,0.060000,0.310000,0.306236,-0.396480,-0.028654,-0.026740
0.201959,0.060000,0.315000,0.305941,-0.377733,-0.060176,-0.041251
0.202178,0.060000,0.320000,0.305610,-0.357794,-0.093091,-0.055992
0.202422,0.060000,0.325000,0.305242,-0.336578,-0.127520,-0.071009
0.202692,0.060000,0.330000,0.304836,-0.313982,-0.163618,-0.086333
0.202988,0.060000,0.335000,0.304392,-0.289878,-0.201576,-0.102008
0.203312,0.060000,0.340000,0.303909,-0.264107,-0.241632,-0.118073
0.203664,0.060000,0.345000,0.303385,-0.236464,-0.284083,-0.134588
0.204044,0.060000,0.350000,0.302820,-0.206686,-0.329305,-0.151639
0.204239,0.065000,0.150000,0.326052,-0.486693,0.534772,0.316302
0.203859,0.065000,0.155000,0.326654,-0.499403,0.527818,0.310057
0.203507,0.065000,0.160000,0.327212,-0.510926,0.520226,0.303190
0.203184,0.065000,0.165000,0.327727,-0.521282,0.512040,0.295658
0.202887,0.065000,0.170000,0.328200,-0.530501,0.503351,0.287349
0.202618,0.065000,0.175000,0.328632,-0.538637,0.494338,0.277998
0.202374,0.065000,0.180000,0.329023,-0.545685,0.484958,0.267698
0.202154,0.065000,0.185000,0.329376,-0.550913,0.471867,0.261941
0.201959,0.065000,0.190000,0.329691,-0.555074,0.458160,0.255746
0.201787,0.065000,0.195000,0.329969,-0.558426,0.444954,0.247303
0.201636,0.065000,0.200000,0.330212,-0.560807,0.431455,0.237927
0.201507,0.065000,0.205000,0.330421,-0.562181,0.417414,0.228050
0.201397,0.065000,0.210000,0.330599,-0.562562,0.402782,0.217775
0.201306,0.065000,0.215000,0.330746,-0.561973,0.387561,0.207120
0.201233,0.065000,0.220000,0.330865,-0.560471,0.371969,0.195731
0.201176,0.065000,0.225000,0.330958,-0.557968,0.355331,0.184772
0.201134,0.065000,0.230000,0.331026,-0.554536,0.337900,0.173837
0.201105,0.065000,0.235000,0.331074,-0.550221,0.319806,0.162718
0.201087,0.065000,0.240000,0.331102,-0.545054,0.301100,0.151337
0.201079,0.065000,0.245000,0.331116,-0.539060,0.281798,0.139675
0.201077,0.065000,0.250000,0.331118,-0.532262,0.261879,0.127778
0.201079,0.065000,0.255000,0.331116,-0.524684,0.241337,0.115665
0.201087,0.065000,0.260000,0.331102,-0.516307,0.220134,0.103345
0.201105,0.065000,0.265000,0.331074,-0.507110,0.198227,0.090830
0.201134,0.065000,0.270000,0.331026,-0.497075,0.175577,0.078123
0.201176,0.065000,0.275000,0.330958,-0.486184,0.152147,0.065227
0.201233,0.065000,0.280000,0.330865,-0.474418,0.127894,0.052144
0.201306,0.065000,0.285000,0.330746,-0.461756,0.102771,0.038874
0.201397,0.065000,0.290000,0.330599,-0.448171,0.076732,0.025409
0.201507,0.065000,0.295000,0.330421,-0.433635,0.049727,0.011730
0.201636,0.065000,0.300000,0.330212,-0.418111,0.021672,-0.002129
0.201787,0.065000,0.305000,0.329969,-0.401559,-0.007519,-0.016152
0.201959,0.065000,0.310000,0.329691,-0.383929,-0.037901,-0.030408
0.202154,0.065000,0.315000,0.329376,-0.365160,-0.069567,-0.044922
0.202374,0.065000,0.320000,0.329023,-0.345181,-0.102646,-0.059684
0.202618,0.065000,0.325000,0.328632,-0.323903,-0.137274,-0.074719
0.202887,0.065000,0.330000,0.328200,-0.301220,-0.173604,-0.090081
0.203184,0.065000,0.335000,0.327727,-0.276996,-0.211838,-0.105802
0.203507,0.065000,0.340000,0.327212,-0.251064,-0.252221,-0.121932
0.203859,0.065000,0.345000,0.326654,-0.223211,-0.295065,-0.138539
0.204239,0.065000,0.350000,0.326052,-0.193155,-0.340767,-0.155712
0.204459,0.070000,0.150000,0.348840,-0.471762,0.525120,0.310253
0.204078,0.070000,0.155000,0.349476,-0.484425,0.518192,0.304076
0.203726,0.070000,0.160000,0.350066,-0.495914,0.510619,0.297293
0.203403,0.070000,0.165000,0.350611,-0.506247,0.502443,0.289866
0.203107,0.070000,0.170000,0.351111,-0.515453,0.493751,0.281684
0.202837,0.070000,0.175000,0.351567,-0.523588,0.484743,0.272450
0.202593,0.070000,0.180000,0.351981,-0.530664,0.475446,0.262138
0.202374,0.070000,0.185000,0.352354,-0.535915,0.462302,0.256612
0.202178,0.070000,0.190000,0.352686,-0.540151,0.448736,0.250327
0.202006,0.070000,0.195000,0.352980,-0.543567,0.435609,0.241886
0.201855,0.070000,0.200000,0.353237,-0.546007,0.422146,0.232581
0.201726,0.070000,0.205000,0.353459,-0.547445,0.408125,0.222795
0.201616,0.070000,0.210000,0.353646,-0.547892,0.393503,0.212625
0.201526,0.070000,0.215000,0.353802,-0.547371,0.378274,0.202098
0.201452,0.070000,0.220000,0.353928,-0.545931,0.362615,0.190933
0.201395,0.070000,0.225000,0.354026,-0.543517,0.346047,0.179958
0.201353,0.070000,0.230000,0.354098,-0.540174,0.328673,0.169021
0.201324,0.070000,0.235000,0.354148,-0.535940,0.310575,0.157996
0.201306,0.070000,0.240000,0.354178,-0.530855,0.291875,0.146680
0.201298,0.070000,0.245000,0.354193,-0.524941,0.272568,0.135091
0.201296,0.070000,0.250000,0.354196,-0.518221,0.252640,0.123262
0.201298,0.070000,0.255000,0.354193,-0.510719,0.232081,0.111218
0.201306,0.070000,0.260000,0.354178,-0.502413,0.210855,0.098961
0.201324,0.070000,0.265000,0.354148,-0.493284,0.188918,0.086503
0.201353,0.070000,0.270000,0.354098,-0.483311,0.166231,0.073852
0.201395,0.070000,0.275000,0.354026,-0.472478,0.142755,0.061007
0.201452,0.070000,0.280000,0.353928,-0.460763,0.118446,0.047971
0.201526,0.070000,0.285000,0.353802,-0.448144,0.093257,0.034744
0.201616,0.070000,0.290000,0.353646,-0.434595,0.067137,0.021322
0.201726,0.070000,0.295000,0.353459,-0.420084,0.040033,0.007689
0.201855,0.070000,0.300000,0.353237,-0.404575,0.011882,-0.006166
0.202006,0.070000,0.305000,0.352980,-0.388025,-0.017422,-0.020192
0.202178,0.070000,0.310000,0.352686,-0.370382,-0.047949,-0.034435
0.202374,0.070000,0.315000,0.352354,-0.351582,-0.079789,-0.048933
0.202593,0.070000,0.320000,0.351981,-0.331552,-0.113059,-0.063711
0.202837,0.070000,0.325000,0.351567,-0.310198,-0.147907,-0.078779
0.203107,0.070000,0.330000,0.351111,-0.287409,-0.184500,-0.094182
0.203403,0.070000,0.335000,0.350611,-0.263042,-0.223042,-0.109964
0.203726,0.070000,0.340000,0.350066,-0.236923,-0.263797,-0.126173
0.204078,0.070000,0.345000,0.349476,-0.208823,-0.307088,-0.142884
0.204459,0.070000,0.350000,0.348840,-0.178443,-0.353338,-0.160199
0.204703,0.075000,0.150000,0.371162,-0.455931,0.514853,0.303653
0.204322,0.075000,0.155000,0.371831,-0.468538,0.507939,0.297565
0.203970,0.075000,0.160000,0.372451,-0.479985,0.500374,0.290887
0.203647,0.075000,0.165000,0.373023,-0.490288,0.492197,0.283586
0.203351,0.075000,0.170000,0.373548,-0.499474,0.483491,0.275553
0.203081,0.075000,0.175000,0.374028,-0.507599,0.474461,0.266481
0.202837,0.075000,0.180000,0.374462,-0.514679,0.465155,0.256315
0.202618,0.075000,0.185000,0.374854,-0.519975,0.452059,0.250858
0.202422,0.075000,0.190000,0.375203,-0.524287,0.438651,0.244458
0.202250,0.075000,0.195000,0.375512,-0.527764,0.425600,0.236028
0.202099,0.075000,0.200000,0.375782,-0.530262,0.412168,0.226802
0.201970,0.075000,0.205000,0.376015,-0.531762,0.398165,0.217115
0.201860,0.075000,0.210000,0.376212,-0.532275,0.383550,0.207057
0.201770,0.075000,0.215000,0.376376,-0.531822,0.368316,0.196658
0.201696,0.075000,0.220000,0.376508,-0.530447,0.352603,0.185693
0.201639,0.075000,0.225000,0.376610,-0.528117,0.336072,0.174760
0.201597,0.075000,0.230000,0.376687,-0.524862,0.318750,0.163828
0.201568,0.075000,0.235000,0.376739,-0.520709,0.300645,0.152901
0.201550,0.075000,0.240000,0.376771,-0.515707,0.281952,0.141648
0.201542,0.075000,0.245000,0.376785,-0.509874,0.262635,0.130138
0.201540,0.075000,0.250000,0.376789,-0.503232,0.242694,0.118379
0.201542,0.075000,0.255000,0.376785,-0.495804,0.222113,0.106407
0.201550,0.075000,0.260000,0.376771,-0.487570,0.200859,0.094217
0.201568,0.075000,0.265000,0.376739,-0.478507,0.178887,0.081822
0.201597,0.075000,0.270000,0.376687,-0.468596,0.156156,0.069228
0.201639,0.075000,0.275000,0.376610,-0.457818,0.132626,0.056437
0.201696,0.075000,0.280000,0.376508,-0.446152,0.108253,0.043450
0.201770,0.075000,0.285000,0.376375,-0.433573,0.082988,0.030267
0.201860,0.075000,0.290000,0.376212,-0.420056,0.056778,0.016884
0.201970,0.075000,0.295000,0.376015,-0.405566,0.029566,0.003292
0.202099,0.075000,0.300000,0.375782,-0.390065,0.001290,-0.010530
0.202250,0.075000,0.305000,0.375512,-0.373509,-0.028140,-0.024566
0.202422,0.075000,0.310000,0.375203,-0.355843,-0.058825,-0.038809
0.202618,0.075000,0.315000,0.374854,-0.337002,-0.090851,-0.053311
0.202837,0.075000,0.320000,0.374462,-0.316907,-0.124341,-0.068097
0.203081,0.075000,0.325000,0.374027,-0.295460,-0.159441,-0.083200
0.203351,0.075000,0.330000,0.373548,-0.272544,-0.196329,-0.098652
0.203647,0.075000,0.335000,0.373023,-0.248010,-0.235223,-0.114501
0.203970,0.075000,0.340000,0.372451,-0.221668,-0.276384,-0.130834
0.204322,0.075000,0.345000,0.371831,-0.193282,-0.320190,-0.147650
0.204703,0.075000,0.350000,0.371162,-0.162525,-0.367063,-0.165129
0.204972,0.080000,0.150000,0.393001,-0.439230,0.503955,0.296540
0.204592,0.080000,0.155000,0.393700,-0.451774,0.497048,0.290555
0.204240,0.080000,0.160000,0.394347,-0.463172,0.489484,0.283997
0.203917,0.080000,0.165000,0.394945,-0.473438,0.481298,0.276835
0.203620,0.080000,0.170000,0.395494,-0.482599,0.472572,0.268965
0.203351,0.080000,0.175000,0.395995,-0.490709,0.463512,0.260074
0.203107,0.080000,0.180000,0.396450,-0.497791,0.454202,0.250043
