x_pos,y_pos,z_pos,joint1_angle,joint2_angle,joint3_angle,joint4_angle
0.205125,0.030000,0.315000,0.154108,-0.404659,-0.040196,-0.033750
0.205800,0.030000,0.320000,0.153580,-0.381535,-0.075175,-0.049417
0.206525,0.030000,0.325000,0.153016,-0.356963,-0.111851,-0.065409
0.207300,0.030000,0.330000,0.152418,-0.330828,-0.150411,-0.081751
0.208125,0.030000,0.335000,0.151787,-0.302986,-0.191078,-0.098481
0.209000,0.030000,0.340000,0.151123,-0.273251,-0.234133,-0.115652
0.209925,0.030000,0.345000,0.150428,-0.241382,-0.279930,-0.133343
0.210900,0.030000,0.350000,0.149701,-0.207055,-0.328928,-0.151666
0.211225,0.035000,0.150000,0.173906,-0.492536,0.540230,0.315155
0.210250,0.035000,0.155000,0.174744,-0.510069,0.536266,0.310919
0.209325,0.035000,0.160000,0.175547,-0.526233,0.531463,0.306030
0.208450,0.035000,0.165000,0.176312,-0.541012,0.525808,0.300530
0.207625,0.035000,0.170000,0.177041,-0.554428,0.519409,0.294281
0.206850,0.035000,0.175000,0.177730,-0.566515,0.512418,0.287063
0.206125,0.035000,0.180000,0.178380,-0.577317,0.505023,0.278599
0.205450,0.035000,0.185000,0.178989,-0.586449,0.495591,0.271564
0.204825,0.035000,0.190000,0.179557,-0.593814,0.483551,0.266946
0.204250,0.035000,0.195000,0.180082,-0.600140,0.471964,0.259804
0.203725,0.035000,0.200000,0.180565,-0.605256,0.460071,0.251390
0.203250,0.035000,0.205000,0.181004,-0.609100,0.447535,0.242279
0.202825,0.035000,0.210000,0.181398,-0.611680,0.434322,0.232550
0.202450,0.035000,0.215000,0.181747,-0.613051,0.420625,0.221901
0.202125,0.035000,0.220000,0.182051,-0.613070,0.405583,0.211793
0.201850,0.035000,0.225000,0.182309,-0.611882,0.389826,0.201195
0.201625,0.035000,0.230000,0.182521,-0.609469,0.373120,0.190519
0.201450,0.035000,0.235000,0.182686,-0.605879,0.355618,0.179514
0.201325,0.035000,0.240000,0.182803,-0.601139,0.337359,0.168121
0.201250,0.035000,0.245000,0.182874,-0.595264,0.318320,0.156376
0.201225,0.035000,0.250000,0.182898,-0.588267,0.298477,0.144316
0.201250,0.035000,0.255000,0.182874,-0.580162,0.277814,0.131955
0.201325,0.035000,0.260000,0.182803,-0.570958,0.256310,0.119308
0.201450,0.035000,0.265000,0.182685,-0.560665,0.233944,0.106387
0.201625,0.035000,0.270000,0.182521,-0.549286,0.210686,0.093204
0.201850,0.035000,0.275000,0.182309,-0.536823,0.186508,0.079766
0.202125,0.035000,0.280000,0.182051,-0.523272,0.161378,0.066067
0.202450,0.035000,0.285000,0.181747,-0.508625,0.135233,0.052155
0.202825,0.035000,0.290000,0.181398,-0.492868,0.108029,0.038022
0.203250,0.035000,0.295000,0.181004,-0.475982,0.079727,0.023634
0.203725,0.035000,0.300000,0.180565,-0.457940,0.050226,0.009059
0.204250,0.035000,0.305000,0.180082,-0.438706,0.019472,-0.005756
0.204825,0.035000,0.310000,0.179557,-0.418236,-0.012651,-0.020767
0.205450,0.035000,0.315000,0.178989,-0.396469,-0.046187,-0.036115
0.206125,0.035000,0.320000,0.178380,-0.373332,-0.081282,-0.051780
0.206850,0.035000,0.325000,0.177730,-0.348731,-0.118093,-0.067782
0.207625,0.035000,0.330000,0.177041,-0.322548,-0.156812,-0.084143
0.208450,0.035000,0.335000,0.176312,-0.294635,-0.197668,-0.100903
0.209325,0.035000,0.340000,0.175547,-0.264800,-0.240951,-0.118119
0.210250,0.035000,0.345000,0.174744,-0.232792,-0.287023,-0.135872
0.211225,0.035000,0.350000,0.173906,-0.198277,-0.336361,-0.154281
0.211600,0.040000,0.150000,0.197781,-0.482076,0.533337,0.311277
0.210625,0.040000,0.155000,0.198726,-0.499521,0.529315,0.307201
0.209700,0.040000,0.160000,0.199632,-0.515608,0.524454,0.302474
0.208825,0.040000,0.165000,0.200496,-0.530345,0.518821,0.297020
0.208000,0.040000,0.170000,0.201317,-0.543735,0.512464,0.290787
0.207225,0.040000,0.175000,0.202095,-0.555809,0.505523,0.283575
0.206500,0.040000,0.180000,0.202828,-0.566614,0.498210,0.275068
0.205825,0.040000,0.185000,0.203515,-0.575735,0.488738,0.268197
0.205200,0.040000,0.190000,0.204155,-0.583111,0.476678,0.263718
0.204625,0.040000,0.195000,0.204747,-0.589454,0.465076,0.256703
0.204100,0.040000,0.200000,0.205291,-0.594604,0.453207,0.248352
0.203625,0.040000,0.205000,0.205786,-0.598489,0.440702,0.239291
0.203200,0.040000,0.210000,0.206231,-0.601115,0.427508,0.229629
0.202825,0.040000,0.215000,0.206625,-0.602521,0.413743,0.219190
0.202500,0.040000,0.220000,0.206967,-0.602641,0.398956,0.208750
0.202225,0.040000,0.225000,0.207258,-0.601510,0.383185,0.198265
0.202000,0.040000,0.230000,0.207496,-0.599165,0.366512,0.187618
0.201825,0.040000,0.235000,0.207682,-0.595644,0.349026,0.176667
0.201700,0.040000,0.240000,0.207815,-0.590975,0.330784,0.165317
0.201625,0.040000,0.245000,0.207895,-0.585172,0.311765,0.153605
0.201600,0.040000,0.250000,0.207921,-0.578249,0.291943,0.141565
0.201625,0.040000,0.255000,0.207895,-0.570216,0.271297,0.129220
0.201700,0.040000,0.260000,0.207815,-0.561085,0.249806,0.116587
0.201825,0.040000,0.265000,0.207682,-0.550860,0.227446,0.103678
0.202000,0.040000,0.270000,0.207496,-0.539548,0.204188,0.090507
0.202225,0.040000,0.275000,0.207258,-0.527146,0.180000,0.077081
0.202500,0.040000,0.280000,0.206967,-0.513653,0.154850,0.063400
0.202825,0.040000,0.285000,0.206625,-0.499059,0.128689,0.049476
0.203200,0.040000,0.290000,0.206231,-0.483348,0.101444,0.035359
0.203625,0.040000,0.295000,0.205786,-0.466501,0.073085,0.020994
0.204100,0.040000,0.300000,0.205291,-0.448490,0.043539,0.006391
0.204625,0.040000,0.305000,0.204747,-0.429277,0.012714,-0.008432
0.205200,0.040000,0.310000,0.204155,-0.408816,-0.019456,-0.023534
0.205825,0.040000,0.315000,0.203515,-0.387046,-0.053118,-0.038855
0.206500,0.040000,0.320000,0.202828,-0.363890,-0.088350,-0.054523
0.207225,0.040000,0.325000,0.202095,-0.339251,-0.125322,-0.070535
0.208000,0.040000,0.330000,0.201317,-0.313008,-0.164229,-0.086919
0.208825,0.040000,0.335000,0.200496,-0.285007,-0.205310,-0.103717
0.209700,0.040000,0.340000,0.199632,-0.255049,-0.248861,-0.120988
0.210625,0.040000,0.345000,0.198726,-0.222873,-0.295260,-0.138818
0.211600,0.040000,0.350000,0.197781,-0.188130,-0.345004,-0.157331
0.212025,0.045000,0.150000,0.221288,-0.470355,0.525569,0.306886
0.211050,0.045000,0.155000,0.222336,-0.487717,0.521544,0.302885
0.210125,0.045000,0.160000,0.223340,-0.503742,0.516710,0.298197
0.209250,0.045000,0.165000,0.224298,-0.518425,0.511088,0.292811
0.208425,0.045000,0.170000,0.225209,-0.531780,0.504761,0.286621
0.207650,0.045000,0.175000,0.226071,-0.543831,0.497849,0.279459
0.206925,0.045000,0.180000,0.226883,-0.554632,0.490604,0.270940
0.206250,0.045000,0.185000,0.227645,-0.563746,0.481113,0.264205
0.205625,0.045000,0.190000,0.228354,-0.571140,0.469069,0.259815
0.205050,0.045000,0.195000,0.229011,-0.577507,0.457485,0.252884
0.204525,0.045000,0.200000,0.229614,-0.582691,0.445645,0.244595
0.204050,0.045000,0.205000,0.230162,-0.586618,0.433168,0.235598
0.203625,0.045000,0.210000,0.230654,-0.589290,0.419989,0.226019
0.203250,0.045000,0.215000,0.231091,-0.590736,0.406169,0.215778
0.202925,0.045000,0.220000,0.231470,-0.590950,0.391586,0.205094
0.202650,0.045000,0.225000,0.231792,-0.589882,0.375823,0.194694
0.202425,0.045000,0.230000,0.232056,-0.587605,0.359158,0.184125
0.202250,0.045000,0.235000,0.232262,-0.584158,0.341692,0.173225
0.202125,0.045000,0.240000,0.232409,-0.579564,0.323464,0.161930
0.202050,0.045000,0.245000,0.232498,-0.573838,0.304455,0.150269
0.202025,0.045000,0.250000,0.232527,-0.566992,0.284644,0.138268
0.202050,0.045000,0.255000,0.232498,-0.559036,0.264006,0.125958
0.202125,0.045000,0.260000,0.232409,-0.549980,0.242517,0.113357
0.202250,0.045000,0.265000,0.232262,-0.539828,0.220153,0.100479
0.202425,0.045000,0.270000,0.232056,-0.528585,0.196883,0.087335
0.202650,0.045000,0.275000,0.231792,-0.516250,0.172674,0.073938
0.202925,0.045000,0.280000,0.231470,-0.502817,0.147490,0.060288
0.203250,0.045000,0.285000,0.231091,-0.488278,0.121292,0.046382
0.203625,0.045000,0.290000,0.230654,-0.472615,0.094009,0.032259
0.204050,0.045000,0.295000,0.230162,-0.455808,0.065577,0.017929
0.204525,0.045000,0.300000,0.229614,-0.437827,0.035957,0.003334
0.205050,0.045000,0.305000,0.229011,-0.418634,0.005048,-0.011500
0.205625,0.045000,0.310000,0.228354,-0.398179,-0.027238,-0.026587
0.206250,0.045000,0.315000,0.227645,-0.376399,-0.060993,-0.041992
0.206925,0.045000,0.320000,0.226883,-0.353216,-0.096392,-0.057645
0.207650,0.045000,0.325000,0.226071,-0.328529,-0.133551,-0.073673
0.208425,0.045000,0.330000,0.225209,-0.302211,-0.172678,-0.090087
0.209250,0.045000,0.335000,0.224298,-0.274103,-0.214021,-0.106932
0.210125,0.045000,0.340000,0.223340,-0.243996,-0.257887,-0.124268
0.211050,0.045000,0.345000,0.222336,-0.211618,-0.304670,-0.142189
0.212025,0.045000,0.350000,0.221288,-0.176601,-0.354891,-0.160827
0.212500,0.050000,0.150000,0.244392,-0.457441,0.517033,0.301831
0.211525,0.050000,0.155000,0.245539,-0.474704,0.512983,0.297950
0.210600,0.050000,0.160000,0.246637,-0.490646,0.508123,0.293390
0.209725,0.050000,0.165000,0.247684,-0.505272,0.502520,0.288066
0.208900,0.050000,0.170000,0.248680,-0.518593,0.496252,0.281881
0.208125,0.050000,0.175000,0.249622,-0.530619,0.489388,0.274744
0.207400,0.050000,0.180000,0.250510,-0.541406,0.482189,0.266255
0.206725,0.050000,0.185000,0.251342,-0.550514,0.472698,0.259636
0.206100,0.050000,0.190000,0.252118,-0.557932,0.460698,0.255300
0.205525,0.050000,0.195000,0.252836,-0.564328,0.449156,0.248420
0.205000,0.050000,0.200000,0.253494,-0.569546,0.437350,0.240194
0.204525,0.050000,0.205000,0.254093,-0.573515,0.424898,0.231271
0.204100,0.050000,0.210000,0.254631,-0.576234,0.411732,0.221787
0.203725,0.050000,0.215000,0.255108,-0.577726,0.397879,0.211714
0.203400,0.050000,0.220000,0.255523,-0.578024,0.383438,0.200897
0.203125,0.050000,0.225000,0.255874,-0.577024,0.367694,0.190568
0.202900,0.050000,0.230000,0.256163,-0.574818,0.351032,0.180091
0.202725,0.050000,0.235000,0.256388,-0.571449,0.333590,0.169240
0.202600,0.050000,0.240000,0.256549,-0.566934,0.315369,0.158014
0.202525,0.050000,0.245000,0.256645,-0.561287,0.296367,0.146413
0.202500,0.050000,0.250000,0.256678,-0.554522,0.276558,0.134469
0.202525,0.050000,0.255000,0.256645,-0.546646,0.255920,0.122208
0.202600,0.050000,0.260000,0.256549,-0.537667,0.234424,0.109652
0.202725,0.050000,0.265000,0.256388,-0.527592,0.212046,0.096817
0.202900,0.050000,0.270000,0.256163,-0.516422,0.188754,0.083714
0.203125,0.050000,0.275000,0.255874,-0.504154,0.164514,0.070354
0.203400,0.050000,0.280000,0.255523,-0.490784,0.139287,0.056744
0.203725,0.050000,0.285000,0.255108,-0.476300,0.113033,0.042878
0.204100,0.050000,0.290000,0.254631,-0.460687,0.085699,0.028759
0.204525,0.050000,0.295000,0.254093,-0.443919,0.057198,0.014436
0.205000,0.050000,0.300000,0.253494,-0.425966,0.027475,-0.000123
0.205525,0.050000,0.305000,0.252836,-0.406789,-0.003534,-0.014961
0.206100,0.050000,0.310000,0.252118,-0.386335,-0.035943,-0.030060
0.206725,0.050000,0.315000,0.251342,-0.364540,-0.069863,-0.045444
0.207400,0.050000,0.320000,0.250510,-0.341318,-0.105412,-0.061175
0.208125,0.050000,0.325000,0.249622,-0.316570,-0.142796,-0.077203
0.208900,0.050000,0.330000,0.248680,-0.290161,-0.182176,-0.093656
0.209725,0.050000,0.335000,0.247684,-0.261922,-0.223821,-0.110557
0.210600,0.050000,0.340000,0.246637,-0.231637,-0.268052,-0.127974
0.211525,0.050000,0.345000,0.245539,-0.199017,-0.315281,-0.146006
0.212500,0.050000,0.350000,0.244392,-0.163674,-0.366058,-0.164792
0.213025,0.055000,0.150000,0.267062,-0.443336,0.507581,0.296376
0.212050,0.055000,0.155000,0.268302,-0.460504,0.503547,0.292553
0.211125,0.055000,0.160000,0.269489,-0.476373,0.498734,0.288009
0.210250,0.055000,0.165000,0.270622,-0.490941,0.493177,0.282712
0.209425,0.055000,0.170000,0.271698,-0.504215,0.486940,0.276582
0.208650,0.055000,0.175000,0.272716,-0.516213,0.480132,0.269464
0.207925,0.055000,0.180000,0.273676,-0.526977,0.472962,0.261041
0.207250,0.055000,0.185000,0.274575,-0.536081,0.463484,0.254522
0.206625,0.055000,0.190000,0.275413,-0.543525,0.451547,0.250215
0.206050,0.055000,0.195000,0.276188,-0.549952,0.440067,0.243362
0.205525,0.055000,0.200000,0.276900,-0.555204,0.428297,0.235202
0.205050,0.055000,0.205000,0.277547,-0.559214,0.415870,0.226362
0.204625,0.055000,0.210000,0.278128,-0.561981,0.402716,0.216978
0.204250,0.055000,0.215000,0.278643,-0.563522,0.388843,0.207056
0.203925,0.055000,0.220000,0.279091,-0.563890,0.374466,0.196243
0.203650,0.055000,0.225000,0.279471,-0.562965,0.358761,0.185956
0.203425,0.055000,0.230000,0.279782,-0.560835,0.342120,0.175545
0.203250,0.055000,0.235000,0.280025,-0.557546,0.324698,0.164754
0.203125,0.055000,0.240000,0.280199,-0.553112,0.306481,0.153605
0.203050,0.055000,0.245000,0.280303,-0.547548,0.287482,0.142071
0.203025,0.055000,0.250000,0.280338,-0.540865,0.267669,0.130195
0.203050,0.055000,0.255000,0.280303,-0.533071,0.247023,0.117994
0.203125,0.055000,0.260000,0.280199,-0.524174,0.225514,0.105494
0.203250,0.055000,0.265000,0.280025,-0.514176,0.203113,0.092711
0.203425,0.055000,0.270000,0.279782,-0.503080,0.179791,0.079657
0.203650,0.055000,0.275000,0.279471,-0.490882,0.155511,0.066343
0.203925,0.055000,0.280000,0.279091,-0.477575,0.130232,0.052776
0.204250,0.055000,0.285000,0.278643,-0.463147,0.103911,0.038955
0.204625,0.055000,0.290000,0.278128,-0.447581,0.076499,0.024872
0.205050,0.055000,0.295000,0.277547,-0.430850,0.047924,0.010542
0.205525,0.055000,0.300000,0.276900,-0.412923,0.018095,-0.004001
0.206050,0.055000,0.305000,0.276188,-0.393757,-0.013050,-0.018810
0.206625,0.055000,0.310000,0.275413,-0.373297,-0.045602,-0.033920
0.207250,0.055000,0.315000,0.274575,-0.351476,-0.079690,-0.049324
0.207925,0.055000,0.320000,0.273676,-0.328207,-0.115459,-0.065047
0.208650,0.055000,0.325000,0.272716,-0.303380,-0.153074,-0.081134
0.209425,0.055000,0.330000,0.271698,-0.276857,-0.192745,-0.097636
0.210250,0.055000,0.335000,0.270622,-0.248462,-0.234737,-0.114606
0.211125,0.055000,0.340000,0.269489,-0.217964,-0.279387,-0.132120
0.212050,0.055000,0.345000,0.268302,-0.185058,-0.327131,-0.150285
0.213025,0.055000,0.350000,0.267062,-0.149328,-0.378553,-0.169250
0.213600,0.060000,0.150000,0.289271,-0.428129,0.497389,0.290260
0.212625,0.060000,0.155000,0.290599,-0.445198,0.493391,0.286469
0.211700,0.060000,0.160000,0.291870,-0.460982,0.488605,0.281980
0.210825,0.060000,0.165000,0.293083,-0.475478,0.483067,0.276758
0.210000,0.060000,0.170000,0.294235,-0.488693,0.476840,0.270721
0.209225,0.060000,0.175000,0.295325,-0.500650,0.470055,0.263682
0.208500,0.060000,0.180000,0.296352,-0.511388,0.462916,0.255324
0.207825,0.060000,0.185000,0.297314,-0.520487,0.453469,0.248885
0.207200,0.060000,0.190000,0.298211,-0.527958,0.441612,0.244589
0.206625,0.060000,0.195000,0.299040,-0.534417,0.430205,0.237747
0.206100,0.060000,0.200000,0.299802,-0.539702,0.418473,0.229656
0.205625,0.060000,0.205000,0.300494,-0.543751,0.406069,0.220907
0.205200,0.060000,0.210000,0.301116,-0.546565,0.392926,0.211631
0.204825,0.060000,0.215000,0.301666,-0.548158,0.379041,0.201851
0.204500,0.060000,0.220000,0.302145,-0.548581,0.364630,0.191213
0.204225,0.060000,0.225000,0.302552,-0.547738,0.349012,0.180887
0.204000,0.060000,0.230000,0.302885,-0.545691,0.332416,0.170505
0.203825,0.060000,0.235000,0.303145,-0.542482,0.315000,0.159799
0.203700,0.060000,0.240000,0.303330,-0.538130,0.296788,0.148726
0.203625,0.060000,0.245000,0.303442,-0.532650,0.277787,0.137267
0.203600,0.060000,0.250000,0.303479,-0.526051,0.257967,0.125464
0.203625,0.060000,0.255000,0.303442,-0.518341,0.237305,0.113333
0.203700,0.060000,0.260000,0.303330,-0.509525,0.215775,0.100896
0.203825,0.060000,0.265000,0.303145,-0.499606,0.193345,0.088173
0.204000,0.060000,0.270000,0.302885,-0.488585,0.169983,0.075175
0.204225,0.060000,0.275000,0.302552,-0.476456,0.145654,0.061912
0.204500,0.060000,0.280000,0.302145,-0.463211,0.120314,0.048391
0.204825,0.060000,0.285000,0.301666,-0.448838,0.093917,0.034615
0.205200,0.060000,0.290000,0.301116,-0.433317,0.066409,0.020579
0.205625,0.060000,0.295000,0.300494,-0.416620,0.037732,0.006271
0.206100,0.060000,0.300000,0.299802,-0.398713,0.007795,-0.008284
0.206625,0.060000,0.305000,0.299040,-0.379551,-0.023497,-0.023079
0.207200,0.060000,0.310000,0.298211,-0.359076,-0.056228,-0.038172
0.207825,0.060000,0.315000,0.297314,-0.337218,-0.090515,-0.053590
0.208500,0.060000,0.320000,0.296352,-0.313884,-0.126516,-0.069346
0.209225,0.060000,0.325000,0.295325,-0.288961,-0.164409,-0.085475
0.210000,0.060000,0.330000,0.294235,-0.262301,-0.204409,-0.102039
0.210825,0.060000,0.335000,0.293083,-0.233718,-0.246797,-0.119096
0.211700,0.060000,0.340000,0.291870,-0.202968,-0.291927,-0.136727
0.212625,0.060000,0.345000,0.290599,-0.169722,-0.340263,-0.155050
0.213600,0.060000,0.350000,0.289271,-0.133534,-0.392432,-0.174228
0.214225,0.065000,0.150000,0.310994,-0.411864,0.486461,0.283503
0.213250,0.065000,0.155000,0.312405,-0.428819,0.482474,0.279788
0.212325,0.065000,0.160000,0.313755,-0.444507,0.477701,0.275381
0.211450,0.065000,0.165000,0.315042,-0.458923,0.472173,0.270251
0.210625,0.065000,0.170000,0.316265,-0.472071,0.465948,0.264327
0.209850,0.065000,0.175000,0.317423,-0.483975,0.459155,0.257420
0.209125,0.065000,0.180000,0.318513,-0.494679,0.452035,0.249154
0.208450,0.065000,0.185000,0.319535,-0.503777,0.442654,0.242740
0.207825,0.065000,0.190000,0.320486,-0.511275,0.430887,0.238441
0.207250,0.065000,0.195000,0.321366,-0.517764,0.419562,0.231603
0.206725,0.065000,0.200000,0.322174,-0.523079,0.407866,0.223587
0.206250,0.065000,0.205000,0.322908,-0.527166,0.395484,0.214935
0.205825,0.065000,0.210000,0.323568,-0.530026,0.382351,0.205773
0.205450,0.065000,0.215000,0.324152,-0.531671,0.368458,0.196132
0.205125,0.065000,0.220000,0.324660,-0.532140,0.353965,0.185753
0.204850,0.065000,0.225000,0.325091,-0.531383,0.338447,0.175370
0.204625,0.065000,0.230000,0.325445,-0.529419,0.321911,0.164990
0.204450,0.065000,0.235000,0.325720,-0.526288,0.304486,0.154395
0.204325,0.065000,0.240000,0.325917,-0.522021,0.286282,0.143393
0.204250,0.065000,0.245000,0.326036,-0.516625,0.267273,0.132018
0.204225,0.065000,0.250000,0.326075,-0.510111,0.247441,0.120290
0.204250,0.065000,0.255000,0.326036,-0.502484,0.226758,0.108236
0.204325,0.065000,0.260000,0.325917,-0.493750,0.205199,0.095869
0.204450,0.065000,0.265000,0.325720,-0.483909,0.182732,0.083210
0.204625,0.065000,0.270000,0.325445,-0.472961,0.159323,0.070273
0.204850,0.065000,0.275000,0.325091,-0.460900,0.134934,0.057066
0.205125,0.065000,0.280000,0.324660,-0.447716,0.109522,0.043594
0.205450,0.065000,0.285000,0.324152,-0.433394,0.083038,0.029862
0.205825,0.065000,0.290000,0.323568,-0.417913,0.055425,0.015868
0.206250,0.065000,0.295000,0.322908,-0.401244,0.026620,0.001602
0.206725,0.065000,0.300000,0.322174,-0.383350,-0.003452,-0.012948
0.207250,0.065000,0.305000,0.321366,-0.364182,-0.034899,-0.027757
0.207825,0.065000,0.310000,0.320486,-0.343682,-0.067826,-0.042849
0.208450,0.065000,0.315000,0.319535,-0.321772,-0.102346,-0.058273
0.209125,0.065000,0.320000,0.318513,-0.298357,-0.138615,-0.074059
0.209850,0.065000,0.325000,0.317423,-0.273314,-0.176821,-0.090244
0.210625,0.065000,0.330000,0.316265,-0.246489,-0.217198,-0.106880
0.211450,0.065000,0.335000,0.315042,-0.217682,-0.260033,-0.124051
0.212325,0.065000,0.340000,0.313755,-0.186630,-0.305707,-0.141837
0.213250,0.065000,0.345000,0.312405,-0.152984,-0.354730,-0.160333
0.214225,0.065000,0.350000,0.310994,-0.116256,-0.407764,-0.179758
0.214900,0.070000,0.150000,0.332211,-0.394575,0.474759,0.276186
0.213925,0.070000,0.155000,0.333699,-0.411409,0.470787,0.272545
0.213000,0.070000,0.160000,0.335123,-0.426994,0.466027,0.268222
0.212125,0.070000,0.165000,0.336480,-0.441322,0.460506,0.263195
0.211300,0.070000,0.170000,0.337770,-0.454397,0.454272,0.257404
0.210525,0.070000,0.175000,0.338990,-0.466237,0.447453,0.250666
0.209800,0.070000,0.180000,0.340139,-0.476898,0.440331,0.242529
0.209125,0.070000,0.185000,0.341215,-0.485995,0.431039,0.236107
0.208500,0.070000,0.190000,0.342218,-0.493519,0.419374,0.231788
0.207925,0.070000,0.195000,0.343145,-0.500035,0.408134,0.224953
0.207400,0.070000,0.200000,0.343996,-0.505377,0.396473,0.217017
0.206925,0.070000,0.205000,0.344770,-0.509499,0.384109,0.208469
0.206500,0.070000,0.210000,0.345465,-0.512402,0.370984,0.199425
0.206125,0.070000,0.215000,0.346080,-0.514098,0.357086,0.189921
0.205800,0.070000,0.220000,0.346615,-0.514617,0.342528,0.179774
0.205525,0.070000,0.225000,0.347069,-0.513935,0.327066,0.169410
0.205300,0.070000,0.230000,0.347441,-0.512054,0.310586,0.159037
0.205125,0.070000,0.235000,0.347731,-0.509002,0.293153,0.148551
0.205000,0.070000,0.240000,0.347939,-0.504818,0.274955,0.137620
0.204925,0.070000,0.245000,0.348063,-0.499505,0.255933,0.126334
0.204900,0.070000,0.250000,0.348105,-0.493075,0.236085,0.114685
0.204925,0.070000,0.255000,0.348063,-0.485530,0.215374,0.102711
0.205000,0.070000,0.260000,0.347939,-0.476876,0.193779,0.090419
0.205125,0.070000,0.265000,0.347731,-0.467112,0.171267,0.077828
0.205300,0.070000,0.270000,0.347441,-0.456234,0.147801,0.064955
0.205525,0.070000,0.275000,0.347069,-0.444238,0.123342,0.051805
0.205800,0.070000,0.280000,0.346615,-0.431110,0.097846,0.038386
0.206125,0.070000,0.285000,0.346080,-0.416835,0.071262,0.024698
0.206500,0.070000,0.290000,0.345465,-0.401388,0.043531,0.010742
0.206925,0.070000,0.295000,0.344770,-0.384739,0.014584,-0.003489
0.207400,0.070000,0.300000,0.343996,-0.366848,-0.015655,-0.018010
0.207925,0.070000,0.305000,0.343145,-0.347665,-0.047283,-0.032830
0.208500,0.070000,0.310000,0.342218,-0.327124,-0.080425,-0.047938
0.209125,0.070000,0.315000,0.341215,-0.305145,-0.115203,-0.063385
0.209800,0.070000,0.320000,0.340139,-0.281626,-0.151777,-0.079208
0.210525,0.070000,0.325000,0.338989,-0.256437,-0.190343,-0.095454
0.211300,0.070000,0.330000,0.337769,-0.229414,-0.231147,-0.112178
0.212125,0.070000,0.335000,0.336480,-0.200340,-0.274497,-0.129468
0.213000,0.070000,0.340000,0.335123,-0.168932,-0.320791,-0.147443
0.213925,0.070000,0.345000,0.333699,-0.134807,-0.370575,-0.166218
0.214900,0.070000,0.350000,0.332211,-0.097441,-0.424624,-0.185908
0.215625,0.075000,0.150000,0.352905,-0.376309,0.462305,0.268297
0.214650,0.075000,0.155000,0.354465,-0.393016,0.458346,0.264736
0.213725,0.075000,0.160000,0.355956,-0.408489,0.453595,0.260508
0.212850,0.075000,0.165000,0.357379,-0.422722,0.448072,0.255599
0.212025,0.075000,0.170000,0.358730,-0.435715,0.441823,0.249957
0.211250,0.075000,0.175000,0.360008,-0.447485,0.434965,0.243408
0.210525,0.075000,0.180000,0.361211,-0.458093,0.427822,0.235434
0.209850,0.075000,0.185000,0.362339,-0.467187,0.418627,0.228994
0.209225,0.075000,0.190000,0.363388,-0.474733,0.407075,0.224640
0.208650,0.075000,0.195000,0.364360,-0.481271,0.395917,0.217812
0.208125,0.075000,0.200000,0.365251,-0.486636,0.384287,0.209965
0.207650,0.075000,0.205000,0.366060,-0.490790,0.371940,0.201528
0.207225,0.075000,0.210000,0.366788,-0.493734,0.358821,0.192607
0.206850,0.075000,0.215000,0.367432,-0.495478,0.344918,0.183239
0.206525,0.075000,0.220000,0.367992,-0.496047,0.330312,0.173294
0.206250,0.075000,0.225000,0.368467,-0.495434,0.314868,0.163011
0.206025,0.075000,0.230000,0.368856,-0.493631,0.298423,0.152681
0.205850,0.075000,0.235000,0.369160,-0.490657,0.280997,0.142275
0.205725,0.075000,0.240000,0.369377,-0.486554,0.262799,0.131418
0.205650,0.075000,0.245000,0.369507,-0.481323,0.243761,0.120223
0.205625,0.075000,0.250000,0.369551,-0.474973,0.223891,0.108655
0.205650,0.075000,0.255000,0.369507,-0.467508,0.203146,0.096763
0.205725,0.075000,0.260000,0.369377,-0.458931,0.181507,0.084549
0.205850,0.075000,0.265000,0.369160,-0.449239,0.158940,0.072030
0.206025,0.075000,0.270000,0.368856,-0.438429,0.135407,0.059221
0.206250,0.075000,0.275000,0.368467,-0.426492,0.110867,0.046132
0.206525,0.075000,0.280000,0.367992,-0.413415,0.085274,0.032764
0.206850,0.075000,0.285000,0.367432,-0.399179,0.058576,0.019121
0.207225,0.075000,0.290000,0.366788,-0.383759,0.030711,0.005200
0.207650,0.075000,0.295000,0.366060,-0.367120,0.001606,-0.009003
0.208125,0.075000,0.300000,0.365251,-0.349221,-0.028821,-0.023500
0.208650,0.075000,0.305000,0.364360,-0.330007,-0.060665,-0.038311
0.209225,0.075000,0.310000,0.363388,-0.309408,-0.094051,-0.053445
0.209850,0.075000,0.315000,0.362339,-0.287340,-0.129120,-0.068924
0.210525,0.075000,0.320000,0.361211,-0.263692,-0.166036,-0.084800
0.211250,0.075000,0.325000,0.360008,-0.238326,-0.205008,-0.101121
0.212025,0.075000,0.330000,0.358730,-0.211064,-0.246298,-0.117950
0.212850,0.075000,0.335000,0.357379,-0.181674,-0.290234,-0.135387
0.213725,0.075000,0.340000,0.355956,-0.149847,-0.337248,-0.153551
0.214650,0.075000,0.345000,0.354465,-0.115160,-0.387924,-0.172616
0.215625,0.075000,0.350000,0.352905,-0.077019,-0.443093,-0.192787
0.216400,0.080000,0.150000,0.373062,-0.357109,0.449100,0.259856
0.215425,0.080000,0.155000,0.374687,-0.373680,0.445148,0.256385
0.214500,0.080000,0.160000,0.376242,-0.389035,0.440399,0.252264
0.213625,0.080000,0.165000,0.377724,-0.403165,0.434870,0.247484
0.212800,0.080000,0.170000,0.379132,-0.416070,0.428601,0.242000
